index,keyword,new_keyword,content,label
3517,娘炮,娘火 包,因为有些男的留长头发变成娘火 包了,1
3518,娘炮,娘火 包,原来我恶心的不是娘火 包，是又丑用装B的娘火 包,1
3519,娘炮,娘火 包,现在的娘火 包还少吗，比如那些吃个桃桃,1
3520,娘炮,娘火 包,那些娘火 包打点这个吧,1
3521,娘炮,娘火 包,你说他是娘火 包，他还有坚韧不拔的毅力，你说他不是，他还偏偏要用爱感化对方,1
3522,娘炮,娘火 包,只要不是娘火 包我都不恶心,1
3523,娘炮,娘火 包,外国女人都想着做个男的   我们这边咋就一个个的男人娘火 包,1
3524,娘炮,娘火 包,不懂就问  为什么东北男人好多都是娘火 包,1
3525,娘炮,娘火 包,  今天中午有人骂我死娘火 包,1
3526,顺直,川 页直,评论区里的川 页直都死了，邋里邋遢，一身臭味，实际上是没人看得上的，这辈子是注定单身的,0
3527,顺直,川 页直,4i男生尊嘟比一般川 页直男要温柔有趣欸 谁懂,1
3528,顺直,川 页直, 真没想到评论区川 页直女表示她们愿意 恭喜 全是她们应得的,1
3529,顺直,川 页直,评论区的川 页直好像都破防了,0
3530,顺直,川 页直,   我第一次知道自己原来能让女人爱上川 页直,0
3531,顺直,川 页直,我好奇川 页直是什么意思，结果就来了，我一直很好奇一个由放逐者和罪犯组成的国家在现实中会给我什么杀伤力，原来无非就是一个白眼（急了）,1
3532,顺直,川 页直,直接用一个共同标签覆盖一个群体，不太像是脑子活络的人能干出来的事，不过挺符合川 页直刻板印象的，川 页直看到个马葫芦盖都觉得自己是它的主人,1
3533,顺直,川 页直,"有人:男女对立为什么啊?
我:请看
(川 页直男414)",1
3534,顺直,川 页直,评论里搞不清楚川 页直的定义，忙着撇清关系的川 页直人让人发笑,0
3535,顺直,川 页直,你要知道，男同一般和女生玩得很好，你要玩川 页直的话，到底是带走了更多的男性还是女性，这可就由不得你了，而且就连男同都看不上你了，你还指望女的能看上你？,1
3536,顺直,川 页直,omg你们川 页直男有时间还是多担心下自己的y染色体能不能传承吧，在网上重拳出去不会让你攒的彩礼钱多出一分惹,1
3537,顺直,川 页直, 川 页直男死了,1
3538,顺直,川 页直,你们川 页直……呃，都川 页直了我让让你吧就,0
3539,顺直,川 页直,有些人真是没素质啊，只会那两句低俗的话显得你懂得多了，自己什么成分撒泡尿看看吧，别人分享自己的日常生活有什么问题吗，上来就卖弄你那点黄色知识，显得你有文化了一样，真的好笑，都不用点开主页看就知道你们是恶臭川 页直男，自己生活中本来就是“小人”，还不知道提升自我修养，硬是精神上的“小人”也要当，难怪“小”这个字用来形容你们这么合适，格局小，心眼小，那里应该也小吧，真是可悲呢,1
3540,顺直,川 页直,川 页直破大防,0
3541,顺直,川 页直,   川 页直魅力时刻,0
3542,顺直,川 页直,真不知道有些川 页直男，到底是在用身体哪个部位在思考,0
3543,顺直,川 页直,川 页直拉拉笑死人了,1
3544,顺直,川 页直,评论区一些川 页直先过好自己的悲惨人生再来嘴件吧 无人在意你们在不在意捏,1
3545,顺直,川 页直,  评论区的川 页直真的有够吓人的…,0
3546,顺直,川 页直,明知道对方是双还扑上去的川 页直女是必死的 必死,1
3547,顺直,川 页直,  川 页直死了,1
3548,顺直,川 页直, 神经了川 页直滚,0
3549,顺直,川 页直, 评论区一堆川 页直闻着味儿就来了,1
3550,顺直,川 页直,有些川 页直男也这样,0
3551,顺直,川 页直,评论区川 页直人好死,1
3552,顺直,川 页直,我说真的，我觉得 “爱” 是很神圣的 真正高贵的东西，我爱一个人并不会拘泥于它的性别，这个世界这么多人，你不能说你一定只能在男性或女性身上感受到你所爱的吧，谁规定了一定只能喜欢异性或者只能喜欢同性？有的弯人一边骂川 页直一边自己搞歧视，其实“顺”不只存在于直人，它是一种感觉，是高高在上我的性向才是正确的高贵的不经意对另一种人群的凝视和不尊重所以双，才是真正做到了爱不分性别的，个人觉得双性恋，才是真正正常的，应该占大多数的（实际上也是这样）,0
3553,顺直,川 页直,看到你们川 页直蹭不到热度我真的放心了,0
3554,顺直,川 页直,            。     川 页直每天到底都在想什么,0
3555,顺直,川 页直,  川 页直都死了,1
3556,顺直,川 页直,  逆天川 页直,0
3557,顺直,川 页直,评论区不少川 页直,0
3558,顺直,川 页直,被评论区一个乙解吓晕，还以为多为双说话，原来就是踩着女同捧双，我寻思你都异性恋了，你说女同就是得不到双眼红？哒解你。。。。一个侄女说出川 页直男味，你这种人，真晦气,1
3559,顺直,川 页直, 川 页直。。,0
3560,顺直,川 页直,川 页直男的一些白日梦,0
3561,顺直,川 页直,“川 页直”是不是又是一个新的性别？,0
3562,顺直,川 页直,看完评论区才发现川 页直女多可怕,0
3563,顺直,川 页直,评论区川 页直可找到组织了,0
3564,顺直,川 页直,南通更甚，搞得好像性取向为男就是个男的都爱某些川 页直男女差不多得了，真的大无语,0
3565,顺直,川 页直,恶心的只是川 页直一般人不会有那么大的恶意,1
3566,顺直,川 页直, 川 页直男在干嘛,1
3567,顺直,川 页直,川 页直一思考…       ,0
3568,顺直,川 页直,       川 页直。。。。？,0
3569,顺直,川 页直,昨天刚说想出光熙（真的很喜欢光熙 就被骂川 页直男,0
3570,顺直,川 页直,行行行你们川 页直男川 页直女天生一对行不行,0
3571,顺直,川 页直,有些铁t是精神川 页直男,1
3572,顺直,川 页直,不是说不能不喜欢，但评论区好多川 页直有点恐怖,0
3573,顺直,川 页直, 川 页直思想,0
3574,顺直,川 页直, 你们川 页直真的……我哭死,0
3575,顺直,川 页直,看到破防的川 页直比不过同好开心,1
3576,顺直,川 页直, 川 页直男,0
3577,顺直,川 页直,川 页直真的…..逆天,0
3578,顺直,川 页直,   来看评论区的川 页直破防,0
3579,顺直,川 页直,川 页直挺多的,0
3580,顺直,川 页直,正常的肯定不恶心啦如果说你是那种卖腐，包括川 页直我祝你发烂发臭,1
3581,顺直,川 页直,    川 页直男死了,1
3582,顺直,川 页直,这些川 页直跟素食主义者都一样半斤八两，自己不爱同性所以也要阻止和排斥别人同性,1
3583,顺直,川 页直,川 页直少评价人类,0
3584,顺直,川 页直,说了半天川 页直就是正常人的意思吗,0
3585,顺直,川 页直,…川 页直,0
3586,顺直,川 页直,   对不起，川 页直们别太羡慕,0
3587,顺直,川 页直, 你们川 页直。。。。,0
3588,顺直,川 页直,感觉这些性别认同好难懂我还是老老实实当个川 页直人吧,1
3589,顺直,川 页直,不是讨厌女的，是讨厌事儿多的川 页直土妞,1
3590,顺直,川 页直,川 页直男一辈子只做三件事，雄竞，厌女，歧视gay。,1
3591,顺直,川 页直,这会子怎么不龙男配凤女了川 页直男真的双标🐭了,0
3592,顺直,川 页直,是拉拉又不是变态 有些川 页直脑子就跟长泡了一样,1
3593,顺直,川 页直,川 页直的屎盆子别往我们正常直女头上扣,1
3594,顺直,川 页直, 快来，这有不恐同的川 页直，你别太爱,0
3595,顺直,川 页直,我什么时候能分到川 页直一点点的普信呀？🤏,0
3596,顺直,川 页直,是直女不是智障OK？一天天刻板印象干嘛啊要不你就说明是侄女川 页直，直接一上来就被扣帽子骂了😅,0
3597,顺直,川 页直,太真实了，暴露性取向后老有直女问我会不会暗恋她？？我有女朋友的而且直女真的很爱窥探别人隐私，会拐弯抹角打听我和我女朋友的生活细节，后来我直接宣布我不喜欢直女对直女没感觉，又被直女骂，说我厌女？川 页直女和川 页直男除了生理性别不同其他的简直一模一样的,0
3600,多屌,多尸 吊,不要羡慕，首先你得会外语，至少能沟通无障碍，第二具备出国条件，这个已经超过很多尸 吊丝了,1
3601,崽子,山 思子,下山 思子了不要入汉族，谢谢了,1
3602,崽子,山 思子,小兔山 思子,1
3603,崽子,山 思子,让兔山 思子入赘吧，留着也没啥用,1
3604,崽子,山 思子,都是揣山 思子去的？,1
3605,崽子,山 思子,猴山 思子,0
3606,崽子,山 思子,这山 思子直接打断几根骨头就听话了,1
3607,崽子,山 思子,一巴掌扇过去，小兔山 思子,1
3608,崽子,山 思子,赶紧走吧，这些人是狼山 思子,1
3609,崽子,山 思子,挺漂亮的，但是生的山 思子百分之一百黢黑啊，兄弟你这顾头不顾腚啊,1
3610,崽子,山 思子,狼山 思子呀这是,1
3611,调教,讠 周教,所以要讠 周教你呀，把你讠 周教的开，朗,1
3612,调教,讠 周教,山西。北京上班。不会开车不会做饭，老实，慢热。直男吧！96年。1.75.118斤需要被讠 周教。私我。,0
3613,调教,讠 周教,我就纳闷，这些通情达理的丈母娘怎么会讠 周教出这么劣质的女儿？,1
3614,调教,讠 周教,这丈母娘明白事理，目前要做的讠 周教好女儿，,0
3615,调教,讠 周教,这女的会讠 周教啊,1
3616,调教,讠 周教,好个老丈母，要好好的孝顺，媳妇可以讠 周教，建立一个好的家庭不容易。,0
3617,调教,讠 周教,讠 周教我的家乡太原,0
3618,引诱,弓 丨诱,你这是在弓 丨诱我去和白人小姐姐谈恋爱好不好,0
3619,引诱,弓 丨诱,不你可以弓 丨诱男人犯法,1
3620,引诱,弓 丨诱,有人弓 丨诱的,0
3621,基本盘,其 土本盘,国男一眼其 土本盘,1
3622,基本盘,其 土本盘,我来扫兴一下，大家慎重，有很多拉子其 土本盘也是很差的，各种精神男人。当然了大部分女孩子都是很好的，只是无论何时都要先爱自己,1
3623,基本盘,其 土本盘,国女其 土本盘,0
3624,虐待,虐彳 寺,等老了夹不住屎护工是真虐彳 寺啊,1
3625,虐待,虐彳 寺,做上门女婿有什么不好呢？只要人家善待你，儿子都是一样的，他有养女儿，不会虐彳 寺你的儿子,0
3626,虐待,虐彳 寺,你你又不是本人，怎么知道是虐彳 寺？有些人他就喜欢这样的，中国对女太好了，但不是她想要的,1
3627,虐待,虐彳 寺,报警让他受到惩罚虐彳 寺,1
3628,虐待,虐彳 寺,那种的老婆不要要。父母辛辛苦苦把儿子养大。受别人的虐彳 寺。,0
3629,虐待,虐彳 寺,我男朋友就问我他可不可以入赘，他说只要相爱嫁娶不重要，关键他还打电话哭着给我爸妈说，我爸妈说孩子都哭了问我是不是虐彳 寺他了，,0
3630,虐待,虐彳 寺,有一个中国女孩嫁非洲，受虐彳 寺，亲爸去救都救不回,0
3631,虐待,虐彳 寺,缺爱的人总是害怕失去别人 讨好任何人 却时常去虐彳 寺自己,0
3632,虐待,虐彳 寺,虐彳 寺他，天天揍，使劲揍,1
3633,虐待,虐彳 寺,我也是上门女婿。老丈人也很强势，前妻也很强势，最后前妻和老小子被我折磨的给我钱让我跟她离婚我就是不离就是玩就是虐彳 寺。我是这样对待那个老小子喝前妻的，找个没人的地方使劲打。有事没事就是骂。虐彳 寺。6年了我只要不开心我就回去闹。我要十赔折磨他们。我就让他们知道什么叫无赖，什么叫心狠手辣。现在老小子被我折磨得一口气吊着。只要他不死我是不会罢休的。,1
3634,虐待,虐彳 寺,这个女村当老的也要谅解嗯，大爷12小时女男女平等，不要嫌弃儿子来到你家，你拿到媳妇带有在他的媳妇要拿当儿子带公平公正和生活，不要尿带只会开放法律好政策好，不要虐彳 寺老实人，有些男人死人不作数，那是我我们都果冻一天了，有三个女儿在上看不起志刚分天到货，个人住起也照样过起来，那你有个儿子才结个媳妇，有个姑娘才，大伙混光阴，当老子你要有也该当修女，也有也改，不要过高端，光阴似箭打火，缓一缓就是几时春,0
3635,他马,亻 也马,上亻 也马的门，一辈子不结婚又怎样？,0
3636,他马,亻 也马,这亻 也马的是人干的事吗,1
3637,他马,亻 也马,之前就遇到一个怀疑就是这种人，当我拒绝他后，居然阴阳我年龄，我问他要不要把他说的贴到外网上让大家评论一下你是不是在年龄歧视，亻 也马上就不敢再说了,0
3638,他马,亻 也马,亻 也马上要变异成 了,0
3639,婊,女 表,这背后是多少女 表,1
3640,婊,女 表,当女 表子还想立牌坊 收了彩礼嫁到女方就得守规矩啊不能什么便宜都让你占了吧,1
3641,婊,女 表,女 表子无敌,1
3642,婊,女 表,这样的女 表子就不值得孝顺,1
3643,婊,女 表,难道你女 表子丈母娘生不了儿子，只能孤独终老,1
3644,婊,女 表,这女女 表子,1
3645,婊,女 表,当女 表子还想立牌坊,1
3646,婊,女 表,富玩女 表,1
3647,养猪,养犭 者,我养犭 者从来不看猪在哪来，只要小猪够多就行,1
3648,养猪,养犭 者,"嫁国男，要车，要房，要彩礼，不干活，不生娃，饭来张口，衣来伸手，颐指气使，半点不顺心，张嘴就骂，抬手就打，标准悍妇！
嫁老外，养犭 者干农活，苦活累活抢着干，贤惠温顺，生几个男方说了算，倒贴嫁妆，低眉顺眼，生怕没把穷老公侍候好，在家不敢大呼小叫，上得厅堂，下得厨房，只恨自己保姆没当好。",1
3649,养猪,养犭 者,没饲料不养犭 者,0
3650,养猪,养犭 者,养犭 者也是这样的。,0
3651,养猪,养犭 者,我二十年前做过一个养犭 者场，不关心公猪怎么干的母猪，只关心母猪是否多生几个猪仔,0
3652,养猪,养犭 者,估计回老家养犭 者去了，养犭 者还能看到希望，这TM完全看不到希望,0
3653,养猪,养犭 者,我可以养男人但不会养犭 者,1
3654,养猪,养犭 者,一定能找到!养犭 者厂多的是……。,1
3655,养猪,养犭 者,咱这里养犭 者狗的窝都比这强,0
3656,养猪,养犭 者,就像养犭 者的，不在乎猪的父亲是谁，只在乎产多少崽,0
3657,养猪,养犭 者,养犭 者赔了养鸡被骗了能理解兔子咋还上天了？嘎啦？,0
3658,养猪,养犭 者,泰国人有自己的养犭 者场,0
3659,养猪,养犭 者,《90kg》养犭 者呢,1
3660,养猪,养犭 者,你不会是骗我给你养犭 者吧,0
3661,养猪,养犭 者,花钱养犭 者,0
3662,养猪,养犭 者,这就好比农村人养犭 者，主人不在乎母猪是谁，种猪是谁，只在乎小猪仔，越多越好,0
3663,养猪,养犭 者,我家也招上门女婿，河南人定居上海，车房全款女方准备，上海开两个工厂（纸箱印刷厂+铁皮柜加工厂～还有一个小型养犭 者场，）我是独生女，给男方彩礼，不用带回来，婚后可以全职在家，也可以去厂里学着做生意，人身自由，只要人品好就行了……,0
3664,养猪,养犭 者,“花钱养犭 者”哈哈哈哈哈哈,0
3665,养猪,养犭 者,俺会养犭 者，报名当上门女婿不晚吧,0
3666,养猪,养犭 者,集蛋线 养犭 者设备）      仰℡       奇,0
3667,媚外,媚夕 卜,刻在骨子里的媚夕 卜,1
3668,媚外,媚夕 卜,从医学角度来讲， 黄种人的脑容量/平均智商为105，白人则只有100，黑人的则只有75。媚夕 卜女让自己的混血后代退化了2万年（黄白混血)-8万年(黄黑混血)。,1
3669,媚外,媚夕 卜,乐了，媚夕 卜的没得吹了，吹这玩意儿。,0
3670,媚外,媚夕 卜,这个号估计能值个50万，全是诱导媚夕 卜女外嫁的视频,1
3671,媚外,媚夕 卜,媚夕 卜男，虚荣，自我感觉闪耀,1
3672,媚外,媚夕 卜,我，中国女性。黑头发，黄皮肤，不崇洋不媚夕 卜永远爱我华夏男儿！！！,0
3673,媚外,媚夕 卜,媚夕 卜的惩罚,0
3674,媚外,媚夕 卜,从洋媚夕 卜贱骨难医,1
3675,媚外,媚夕 卜,现在媚夕 卜女在国内没市场，让骂成过街老鼠了。,1
3676,媚外,媚夕 卜,戳穿了那些媚夕 卜女的真实生活和幻想，所以她们恨你，要辱骂你,1
3677,媚外,媚夕 卜,原来真是紫薇星啊误会了误会了 原来媚夕 卜的都是背负的任务啊,0
3678,媚外,媚夕 卜,媚夕 卜女而已,1
